bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
14.04,15.008092919918932,,variable,variable_quality_weighted,nan,nan,nan,0.5829175154945819,nan,nan,nan,6.895248717371315,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,14.095776588250079,,variable,variable_weighted_median,nan,nan,nan,0.5829175154945819,nan,nan,nan,0.397269147080339,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.31577501402951,,variable,variable_mrc,nan,nan,nan,0.5829175154945819,nan,nan,nan,5.158297620872427,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,14.095776588250079,,variable,adaptive_selection,nan,nan,nan,0.5829175154945819,nan,nan,nan,0.397269147080339,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,16.392460050519887,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.8250749679731655,nan,nan,nan,16.755413465241364,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,15.047715427219805,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.9083342658502347,nan,nan,nan,7.177460307833372,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,13.516829299139571,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.8122265998571496,nan,nan,nan,3.7262870431654402,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,15.008092919918932,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5829175154945819,nan,nan,nan,6.895248717371315,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",9
14.04,14.953337638353817,,variable,variable_equal_average,nan,nan,nan,0.6313215927756265,nan,nan,nan,6.505253834428905,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.895124211709163,,variable,variable_quality_weighted,nan,nan,nan,0.6313215927756265,nan,nan,nan,6.090628288526809,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.036103666889328,,variable,variable_weighted_median,nan,nan,nan,0.6313215927756265,nan,nan,nan,0.027751660332412567,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,13.599888456883589,,variable,variable_mrc,nan,nan,nan,0.6313215927756265,nan,nan,nan,3.134697600544234,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.036103666889328,,variable,adaptive_selection,nan,nan,nan,0.6313215927756265,nan,nan,nan,0.027751660332412567,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.803383524931325,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.8211309841241915,nan,nan,nan,5.437204593527964,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,15.02201256012673,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.7413534143813063,nan,nan,nan,6.994391453894089,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,13.765692305768487,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.8105356364180967,nan,nan,nan,1.9537585059224478,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.895124211709163,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.6313215927756265,nan,nan,nan,6.090628288526809,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",10
14.04,14.886652041522085,,variable,variable_equal_average,nan,nan,nan,0.6118189440794839,nan,nan,nan,6.030285196026253,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,14.685394554784116,,variable,variable_quality_weighted,nan,nan,nan,0.6118189440794839,nan,nan,nan,4.596827313277186,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,13.960228104823695,,variable,variable_weighted_median,nan,nan,nan,0.6118189440794839,nan,nan,nan,0.5681758915691153,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,13.734562463202824,,variable,variable_mrc,nan,nan,nan,0.6118189440794839,nan,nan,nan,2.1754810313189115,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,13.960228104823695,,variable,adaptive_selection,nan,nan,nan,0.6118189440794839,nan,nan,nan,0.5681758915691153,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,14.771294866439826,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.8166576511121703,nan,nan,nan,5.208652894870561,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,14.88778541452432,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.6217988130562464,nan,nan,nan,6.038357653307128,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,14.374353426565087,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.7640983672603907,nan,nan,nan,2.381434662144497,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,14.685394554784116,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.6118189440794839,nan,nan,nan,4.596827313277186,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",11
14.04,13.704616911286074,,variable,variable_equal_average,nan,nan,nan,0.5887254465609084,nan,nan,nan,2.3887684381333716,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,13.708194159055989,,variable,variable_quality_weighted,nan,nan,nan,0.5887254465609084,nan,nan,nan,2.3632894654131804,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,13.823334018595437,,variable,variable_weighted_median,nan,nan,nan,0.5887254465609084,nan,nan,nan,1.5432049957589884,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,13.82505149629897,,variable,variable_mrc,nan,nan,nan,0.5887254465609084,nan,nan,nan,1.530972248582828,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,13.823334018595437,,variable,adaptive_selection,nan,nan,nan,0.5887254465609084,nan,nan,nan,1.5432049957589884,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,14.758684236240233,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.8139174321827866,nan,nan,nan,5.118833591454659,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,14.790377972048265,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.5608740857596075,nan,nan,nan,5.344572450486226,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,14.747500109355482,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.7489204602635322,nan,nan,nan,5.039174568058992,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,13.708194159055989,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5887254465609084,nan,nan,nan,2.3632894654131804,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",12
14.04,14.02729463322433,,variable,variable_equal_average,nan,nan,nan,0.572015581105517,nan,nan,nan,0.09049406535377352,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,14.05570666240885,,variable,variable_quality_weighted,nan,nan,nan,0.572015581105517,nan,nan,nan,0.11187081487785686,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,13.786852273491418,,variable,variable_weighted_median,nan,nan,nan,0.572015581105517,nan,nan,nan,1.8030464851038572,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,14.292873036178447,,variable,variable_mrc,nan,nan,nan,0.572015581105517,nan,nan,nan,1.801090001270997,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,15.127403007823279,,variable,adaptive_selection,nan,nan,nan,0.572015581105517,nan,nan,nan,7.74503566825698,cs_095806,3,remote_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,14.773091340670476,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.8141220648880187,nan,nan,nan,5.221448295373766,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,14.705671948816727,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.61505991434025,nan,nan,nan,4.741253196700343,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,14.804297562320182,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.6635855574922758,nan,nan,nan,5.443714831340331,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,14.05570666240885,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.572015581105517,nan,nan,nan,0.11187081487785686,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",13
14.04,12.709202813417841,,variable,variable_equal_average,nan,nan,nan,0.565495303403648,nan,nan,nan,9.478612440043863,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,12.876836522315559,,variable,variable_quality_weighted,nan,nan,nan,0.565495303403648,nan,nan,nan,8.284640154447581,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.60887366726675,,variable,variable_weighted_median,nan,nan,nan,0.565495303403648,nan,nan,nan,4.051806746914176,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.623749265969476,,variable,variable_mrc,nan,nan,nan,0.565495303403648,nan,nan,nan,4.1577583046259035,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.60887366726675,,variable,adaptive_selection,nan,nan,nan,0.565495303403648,nan,nan,nan,4.051806746914176,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.831811829581204,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.8087888351704358,nan,nan,nan,5.639685395877526,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.746812448540256,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.5788097379829913,nan,nan,nan,5.0342766990046774,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.38900174614053,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5424463710195413,nan,nan,nan,2.485767422653349,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,12.876836522315559,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.565495303403648,nan,nan,nan,8.284640154447581,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",14
14.04,14.2224166192322,,variable,variable_equal_average,nan,nan,nan,0.5493923789469285,nan,nan,nan,1.2992636697450246,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,14.30203626546653,,variable,variable_quality_weighted,nan,nan,nan,0.5493923789469285,nan,nan,nan,1.866355167140532,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,14.521221196636361,,variable,variable_weighted_median,nan,nan,nan,0.5493923789469285,nan,nan,nan,3.427501400543889,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,14.051092976465213,,variable,variable_mrc,nan,nan,nan,0.5493923789469285,nan,nan,nan,0.07900980388329147,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,14.95900780706381,,variable,adaptive_selection,nan,nan,nan,0.5493923789469285,nan,nan,nan,6.545639651451641,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,13.632816174482391,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.7809393320709338,nan,nan,nan,2.90016969741886,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,14.551631319454813,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.448072473172994,nan,nan,nan,3.6440977169146307,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,12.349125015106958,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5414856811052386,nan,nan,nan,12.043269123169807,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,14.30203626546653,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5493923789469285,nan,nan,nan,1.866355167140532,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",15
14.04,13.974430695371025,,variable,variable_equal_average,nan,nan,nan,0.5511758281647463,nan,nan,nan,0.46701783923771,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,14.08035865873798,,variable,variable_quality_weighted,nan,nan,nan,0.5511758281647463,nan,nan,nan,0.28745483431610364,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,14.106339239194366,,variable,variable_weighted_median,nan,nan,nan,0.5511758281647463,nan,nan,nan,0.47250170366358046,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,13.677165374749116,,variable,variable_mrc,nan,nan,nan,0.5511758281647463,nan,nan,nan,2.5842922026416195,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,14.981337028392177,,variable,adaptive_selection,nan,nan,nan,0.5511758281647463,nan,nan,nan,6.70467968940298,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,13.448441853723448,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.758164398867983,nan,nan,nan,4.2133771102318445,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,14.536572795923988,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.239501173433601,nan,nan,nan,3.536843275811884,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,10.856476265313297,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5914010590525379,nan,nan,nan,22.67467047497651,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,14.08035865873798,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5511758281647463,nan,nan,nan,0.28745483431610364,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",16
14.04,13.788381352609507,,variable,variable_equal_average,nan,nan,nan,0.5513036366772933,nan,nan,nan,1.7921556081943877,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,13.905818847346353,,variable,variable_quality_weighted,nan,nan,nan,0.5513036366772933,nan,nan,nan,0.9557062154818096,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,13.758548423706788,,variable,variable_weighted_median,nan,nan,nan,0.5513036366772933,nan,nan,nan,2.0046408567892526,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,13.370348435588621,,variable,variable_mrc,nan,nan,nan,0.5513036366772933,nan,nan,nan,4.769598037118078,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,14.979517939595544,,variable,adaptive_selection,nan,nan,nan,0.5513036366772933,nan,nan,nan,6.691723216492484,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,13.286413881363838,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.7355583432659754,nan,nan,nan,5.367422497408553,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,14.378664225930553,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,3.041787704861763,nan,nan,nan,2.4121383613287315,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,11.70923008554093,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5680444145793073,nan,nan,nan,16.600925316660035,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,13.905818847346353,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5513036366772933,nan,nan,nan,0.9557062154818096,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",17
14.04,13.84451388135531,,variable,variable_equal_average,nan,nan,nan,0.5532647563731269,nan,nan,nan,1.392351272398073,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,13.956020281735032,,variable,variable_quality_weighted,nan,nan,nan,0.5532647563731269,nan,nan,nan,0.598146141488368,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,13.659293977290021,,variable,variable_weighted_median,nan,nan,nan,0.5532647563731269,nan,nan,nan,2.7115813583331763,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,13.344717805854874,,variable,variable_mrc,nan,nan,nan,0.5532647563731269,nan,nan,nan,4.952152379951037,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,14.988477122547108,,variable,adaptive_selection,nan,nan,nan,0.5532647563731269,nan,nan,nan,6.755535060876845,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,14.66063560193431,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.7209420118827893,nan,nan,nan,4.420481495258621,cs_095806,3,remote_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,14.654647869324128,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.8681574617034564,nan,nan,nan,4.3778338270949355,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,13.068377473825198,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5630242836762759,nan,nan,nan,6.920388363068388,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,13.956020281735032,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5532647563731269,nan,nan,nan,0.598146141488368,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",18
14.04,14.211664390468124,,variable,variable_equal_average,nan,nan,nan,0.5478349384454945,nan,nan,nan,1.2226808437900658,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,14.2941801930931,,variable,variable_quality_weighted,nan,nan,nan,0.5478349384454945,nan,nan,nan,1.810400235705844,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,13.95582560776409,,variable,variable_weighted_median,nan,nan,nan,0.5478349384454945,nan,nan,nan,0.5995327082329673,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,13.769795762901499,,variable,variable_mrc,nan,nan,nan,0.5478349384454945,nan,nan,nan,1.9245316032656734,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,15.083145180571762,,variable,adaptive_selection,nan,nan,nan,0.5478349384454945,nan,nan,nan,7.4298089784313595,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,14.760910482293449,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.7066917790525409,nan,nan,nan,5.134690044825139,cs_095806,3,remote_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,14.752663314184794,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.7776546353187723,nan,nan,nan,5.075949531230731,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,13.7977804078639,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5605316989423472,nan,nan,nan,1.7252107702001338,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,14.2941801930931,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5478349384454945,nan,nan,nan,1.810400235705844,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",19
14.04,14.493561347836556,,variable,variable_equal_average,nan,nan,nan,0.5380993049096722,nan,nan,nan,3.2304939304598044,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.561946005746204,,variable,variable_quality_weighted,nan,nan,nan,0.5380993049096722,nan,nan,nan,3.7175641434914892,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.230800188232758,,variable,variable_weighted_median,nan,nan,nan,0.5380993049096722,nan,nan,nan,1.3589756996635227,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.131028628935645,,variable,variable_mrc,nan,nan,nan,0.5380993049096722,nan,nan,nan,0.648352057946199,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,15.163915931121473,,variable,adaptive_selection,nan,nan,nan,0.5380993049096722,nan,nan,nan,8.00509922451192,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,13.354879919292674,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6982844515766137,nan,nan,nan,4.8797726546105755,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.823061152727927,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.710774739150827,nan,nan,nan,5.5773586376633055,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.410964589439804,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5446665909121684,nan,nan,nan,2.6421979304829373,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.561946005746204,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5380993049096722,nan,nan,nan,3.7175641434914892,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",20
14.04,14.880476034241283,,variable,variable_equal_average,nan,nan,nan,0.5453342056147975,nan,nan,nan,5.986296540180088,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,14.915986479238668,,variable,variable_quality_weighted,nan,nan,nan,0.5453342056147975,nan,nan,nan,6.23921993759736,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,14.701061395470132,,variable,variable_weighted_median,nan,nan,nan,0.5453342056147975,nan,nan,nan,4.708414497650522,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,14.64831488946786,,variable,variable_mrc,nan,nan,nan,0.5453342056147975,nan,nan,nan,4.332727132961974,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,15.267971591011783,,variable,adaptive_selection,nan,nan,nan,0.5453342056147975,nan,nan,nan,8.746236403217832,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,13.537352175582239,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6941863378876921,nan,nan,nan,3.5801127095282075,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,15.065534027420425,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.6937296228639984,nan,nan,nan,7.304373414675395,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,14.803414710516051,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.5661585496509756,nan,nan,nan,5.437426713077296,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,14.915986479238668,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5453342056147975,nan,nan,nan,6.23921993759736,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",21
14.04,15.1877782861595,,variable,variable_equal_average,nan,nan,nan,0.5771725043656057,nan,nan,nan,8.175059018230058,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.197732528419461,,variable,variable_quality_weighted,nan,nan,nan,0.5771725043656057,nan,nan,nan,8.245958179625799,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.186324972921396,,variable,variable_weighted_median,nan,nan,nan,0.5771725043656057,nan,nan,nan,8.164707784340433,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.075566632661307,,variable,variable_mrc,nan,nan,nan,0.5771725043656057,nan,nan,nan,7.3758307169608806,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.330006754367233,,variable,adaptive_selection,nan,nan,nan,0.5771725043656057,nan,nan,nan,9.188082296062918,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,13.76359984301049,,hierarchical,best_tone__adaptive_selection,nan,nan,nan,0.6965591846667828,nan,nan,nan,1.9686620868198594,cs_095806,3,local_amplitudes,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.401275676768066,,hierarchical,liu_weighted_median__variable_weighted_median,nan,nan,nan,2.7069688210876452,nan,nan,nan,9.695695703476257,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.071524797470225,,hierarchical,snr_mrc__variable_mrc,nan,nan,nan,0.6085761912663293,nan,nan,nan,7.347042717024402,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.197732528419461,,hierarchical,hierarchical_quality_fusion,nan,nan,nan,0.5771725043656057,nan,nan,nan,8.245958179625799,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",22
14.04,15.548156093653342,,variable,variable_equal_average,nan,nan,nan,0.612818499490584,nan,nan,nan,10.741852518898451,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",23
14.04,15.536996841942251,,variable,variable_quality_weighted,nan,nan,nan,0.612818499490584,nan,nan,nan,10.66237066910436,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",23
14.04,15.466527880445847,,variable,variable_weighted_median,nan,nan,nan,0.612818499490584,nan,nan,nan,10.16045498893054,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",23
14.04,15.552182271945462,,variable,variable_mrc,nan,nan,nan,0.612818499490584,nan,nan,nan,10.770529002460561,cs_095806,3,,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",23
14.04,15.388137296223597,,variable,adaptive_selection,nan,nan,nan,0.612818499490584,nan,nan,nan,9.602117494470072,cs_095806,3,phases,True,local+remote+phase,"local_amplitudes,remote_amplitudes,phases",23
