bpm_gt,bpm_pred,failure_reason,mean_outlier_frac,mean_pr,mean_snr,mean_stability,median_n_valid_tones,method,n_windows,rel_err_pct,scenario,segment,valid_window_rate,variable
8.675000000000002,8.291650058357016,,0.06498015873015874,4.457377646747005,67.35982901188984,0.5030004567288523,72.0,snr_mrc,28,4.630205154004921,cs_095806,1b,1.0,local_amplitudes
8.675000000000002,8.046859192900307,,0.056547619047619034,3.3648174941632227,44.12437038351442,0.5007701323052014,72.0,best_tone,28,7.240816220169373,cs_095806,1b,1.0,phases
8.675000000000002,8.111353538702575,,0.056547619047619034,3.3648174941632227,21.45915669360071,0.5007701323052014,72.0,equal_average,28,7.946809950269156,cs_095806,1b,1.0,phases
8.675000000000002,9.049692744164023,,0.056547619047619034,3.3648174941632227,13.401671841774094,0.5007701323052014,72.0,liu_weighted_median,28,4.345817799479123,cs_095806,1b,1.0,phases
8.675000000000002,8.167224505322888,,0.056547619047619034,3.3648174941632227,22.556230039169016,0.5007701323052014,72.0,quality_mrc,28,7.543945635904791,cs_095806,1b,1.0,phases
8.675000000000002,8.280476596285588,,0.056547619047619034,3.3648174941632227,64.51030292623702,0.5007701323052014,72.0,snr_mrc,28,4.830145145191088,cs_095806,1b,1.0,phases
8.675000000000002,9.499739922744096,,0.06597222222222222,3.9192282001697265,12.079069107145939,0.5035957356601056,72.0,best_tone,28,10.034513068053682,cs_095806,1b,1.0,remote_amplitudes
8.675000000000002,9.817132239066988,,0.06597222222222222,3.9192282001697265,9.89869740586508,0.5035957356601056,72.0,equal_average,28,13.165789499331227,cs_095806,1b,1.0,remote_amplitudes
8.675000000000002,9.13804998826305,,0.06597222222222222,3.9192282001697265,13.341679644514729,0.5035957356601056,72.0,liu_weighted_median,28,5.36016128119901,cs_095806,1b,1.0,remote_amplitudes
8.675000000000002,8.912019670486368,,0.06597222222222222,3.9192282001697265,10.501169521120955,0.5035957356601056,72.0,quality_mrc,28,11.745488949938652,cs_095806,1b,1.0,remote_amplitudes
8.675000000000002,8.621299041116833,,0.06597222222222222,3.9192282001697265,46.66659195549259,0.5035957356601056,72.0,snr_mrc,28,7.207850453671951,cs_095806,1b,1.0,remote_amplitudes
11.49,13.532398820198287,,0.004629629629629629,3.123521676365914,6.630713296736874,0.6177137573417997,72.0,best_tone,3,17.77544665098594,cs_095806,2a,1.0,local_amplitudes
11.49,13.58345998355067,,0.004629629629629629,3.123521676365914,8.51166162879724,0.6177137573417997,72.0,equal_average,3,18.219843198874415,cs_095806,2a,1.0,local_amplitudes
