bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
8.675,13.228478337677977,,channel,quality_mrc,72,72,0.0,0.5063562567568936,1.8725334703024314,3.7961161329826245,0.438339597423416,52.48966383490462,cs_091339,1a,,True,remote_amplitudes,,5
8.675,11.968003722456073,,channel,best_tone,72,72,0.027777777777777776,0.5514595052839568,1.5381946196161236,6.051432298934566,0.4361035119290389,37.9596970888308,cs_091339,1a,,True,phases,,5
8.675,7.8651143012496885,,channel,equal_average,72,72,0.027777777777777776,0.4022258034125182,1.5381946196161236,2.328199294037236,0.4361035119290389,9.335858198850861,cs_091339,1a,,True,phases,,5
8.675,9.57527654025429,,channel,liu_weighted_median,72,72,0.027777777777777776,1.5381946196161236,1.5381946196161236,4.338034974016926,0.4361035119290389,10.377827553363563,cs_091339,1a,,True,phases,,5
8.675,8.696438191326544,,channel,snr_mrc,72,72,0.027777777777777776,0.4965520432459209,1.5381946196161236,4.38030841116967,0.4361035119290389,0.24712612480165744,cs_091339,1a,,True,phases,,5
8.675,8.477765881006295,,channel,quality_mrc,72,72,0.027777777777777776,0.4167684183838968,1.5381946196161236,2.5899702484279326,0.4361035119290389,2.2735921497833482,cs_091339,1a,,True,phases,,5
8.675,12.41626791789473,,channel,best_tone,72,72,0.0,0.5025315421432567,1.339013407620965,7.644152394885497,0.3791098286772888,43.12700769907469,cs_091339,1a,,True,local_amplitudes,,6
8.675,10.74827857391443,,channel,equal_average,72,72,0.0,0.42017105729726084,1.339013407620965,3.507031548413017,0.3791098286772888,23.89946482898477,cs_091339,1a,,True,local_amplitudes,,6
8.675,11.055968554054015,,channel,liu_weighted_median,72,72,0.0,1.339013407620965,1.339013407620965,4.057132879380861,0.3791098286772888,27.446323389671633,cs_091339,1a,,True,local_amplitudes,,6
8.675,8.695549050923542,,channel,snr_mrc,72,72,0.0,0.4531166031587911,1.339013407620965,4.398364324892025,0.3791098286772888,0.23687666770653318,cs_091339,1a,,True,local_amplitudes,,6
8.675,10.741366258618289,,channel,quality_mrc,72,72,0.0,0.42663306110138166,1.339013407620965,3.671341587098752,0.3791098286772888,23.819783961017727,cs_091339,1a,,True,local_amplitudes,,6
8.675,9.955174936150023,,channel,best_tone,72,72,0.0,0.5989654028039404,1.9418267557527917,6.39108483720997,0.44264414420892095,14.757059782709186,cs_091339,1a,,True,remote_amplitudes,,6
8.675,12.586861873317906,,channel,equal_average,72,72,0.0,0.4363192783035453,1.9418267557527917,2.319312370654245,0.44264414420892095,45.093508626143,cs_091339,1a,,True,remote_amplitudes,,6
8.675,10.807434241341072,,channel,liu_weighted_median,72,72,0.0,1.9418267557527917,1.9418267557527917,3.5064152514749187,0.44264414420892095,24.581374539954712,cs_091339,1a,,True,remote_amplitudes,,6
8.675,12.065291109714366,,channel,snr_mrc,72,72,0.0,0.5669918164223767,1.9418267557527917,5.089515127368729,0.44264414420892095,39.08116552984859,cs_091339,1a,,True,remote_amplitudes,,6
8.675,12.323124848261271,,channel,quality_mrc,72,72,0.0,0.46498496844125237,1.9418267557527917,2.807131636436821,0.44264414420892095,42.053312371887834,cs_091339,1a,,True,remote_amplitudes,,6
8.675,9.59790103530239,,channel,best_tone,72,72,0.027777777777777776,0.5566450834617841,1.532456778634029,15.090170456413823,0.4502014499745192,10.638628649018903,cs_091339,1a,,True,phases,,6
8.675,7.353143478360292,,channel,equal_average,72,72,0.027777777777777776,0.46664370738699246,1.532456778634029,3.5348611492885387,0.4502014499745192,15.237539154348227,cs_091339,1a,,True,phases,,6
8.675,9.524136686039949,,channel,liu_weighted_median,72,72,0.027777777777777776,1.532456778634029,1.532456778634029,4.452815660704679,0.4502014499745192,9.788319147434558,cs_091339,1a,,True,phases,,6
8.675,8.78303070532123,,channel,snr_mrc,72,72,0.027777777777777776,0.5566450834617841,1.532456778634029,7.407005386963779,0.4502014499745192,1.2453107241640364,cs_091339,1a,,True,phases,,6
8.675,7.9988116992966285,,channel,quality_mrc,72,72,0.027777777777777776,0.48886234519790006,1.532456778634029,4.064207550529739,0.4502014499745192,7.794677817906308,cs_091339,1a,,True,phases,,6
8.675,12.309704217461526,,channel,best_tone,72,72,0.0,0.4925771891384143,1.2869355433036989,6.740095243348367,0.3714720000532454,41.89860769408098,cs_091339,1a,,True,local_amplitudes,,7
8.675,10.93018971223537,,channel,equal_average,72,72,0.0,0.4200132942423032,1.2869355433036989,3.719781863761155,0.3714720000532454,25.99642319579676,cs_091339,1a,,True,local_amplitudes,,7
8.675,12.260443970064276,,channel,liu_weighted_median,72,72,0.0,1.2869355433036989,1.2869355433036989,3.779222208305492,0.3714720000532454,41.33076622552479,cs_091339,1a,,True,local_amplitudes,,7
8.675,8.225078320550839,,channel,snr_mrc,72,72,0.0,0.4672738702890664,1.2869355433036989,5.122038641470598,0.3714720000532454,5.186417054169009,cs_091339,1a,,True,local_amplitudes,,7
8.675,10.945217766909138,,channel,quality_mrc,72,72,0.0,0.4211046163479704,1.2869355433036989,3.748852636971363,0.3714720000532454,26.169657255436746,cs_091339,1a,,True,local_amplitudes,,7
8.675,10.895202665692953,,channel,best_tone,72,72,0.013888888888888888,0.6005548884561804,1.9831551878263072,8.93836177235635,0.43687924224097585,25.593114301936044,cs_091339,1a,,True,remote_amplitudes,,7
8.675,11.480862249648254,,channel,equal_average,72,72,0.013888888888888888,0.4651322324305798,1.9831551878263072,2.7875485435759924,0.43687924224097585,32.34423342534009,cs_091339,1a,,True,remote_amplitudes,,7
8.675,10.895202665692953,,channel,liu_weighted_median,72,72,0.013888888888888888,1.9831551878263072,1.9831551878263072,3.8138887313476206,0.43687924224097585,25.593114301936044,cs_091339,1a,,True,remote_amplitudes,,7
8.675,11.260382225115674,,channel,snr_mrc,72,72,0.013888888888888888,0.6005548884561804,1.9831551878263072,7.871469283203014,0.43687924224097585,29.80267694657836,cs_091339,1a,,True,remote_amplitudes,,7
8.675,11.382505543847682,,channel,quality_mrc,72,72,0.013888888888888888,0.5494066962368989,1.9831551878263072,4.593830598185058,0.43687924224097585,31.210438545794588,cs_091339,1a,,True,remote_amplitudes,,7
8.675,9.638551325113838,,channel,best_tone,72,72,0.013888888888888888,0.5717791685127057,1.5756033242989762,13.779677058669373,0.4745676051883457,11.107219886038466,cs_091339,1a,,True,phases,,7
